"country","date","people_fully_vaccinated","people_vaccinated","people_fully_vaccinated","daily_vaccinations","population","continent","cumsum_total_vaccination","people_fully_vaccinated_per_million","people_vaccinated_per_million","daily_vaccinated_per_million"
"Slovakia",2021-02-20,95609,271439,95609,11185,5461564,"Europe",652140.515151515,17505.7913813699,49699.866192175,2047.94817015785
"Slovakia",2021-02-21,95609,277755,95609,10543,5461564,"Europe",662683.515151515,17505.7913813699,50856.311488797,1930.39942404776
"Slovakia",2021-02-22,102499,283381,102499,10399,5461564,"Europe",673082.515151515,18767.3347780965,51886.4193480109,1904.03335015391
"Slovakia",2021-02-23,109060,289532,109060,10596,5461564,"Europe",683678.515151515,19968.6390198851,53012.6535182962,1940.10360402258
"Slovakia",2021-02-24,115880,295680,115880,10789,5461564,"Europe",694467.515151515,21217.3655751356,54138.3383953754,1975.44146694976
"Slovakia",2021-02-25,123739,298902,123739,10773,5461564,"Europe",705240.515151515,22656.3306774396,54728.2792987503,1972.51190318378
"Slovakia",2021-02-26,132802,302823,132802,10746,5461564,"Europe",715986.515151515,24315.7454531339,55446.2055191517,1967.56826432868
"Slovakia",2021-02-27,133686,310147,133686,10969,5461564,"Europe",726955.515151515,24477.6038512045,56787.2133330306,2008.39905931707
"Slovakia",2021-02-28,133686,315713,133686,10862,5461564,"Europe",737817.515151515,24477.6038512045,57806.3353281221,1988.80760163206
"Slovakia",2021-03-01,142891,321645,142891,11237,5461564,"Europe",749054.515151515,26163.0185053219,58892.4710943605,2057.4692523973
"Slovakia",2021-03-02,152573,327235,152573,11602,5461564,"Europe",760656.515151515,27935.7707792127,59915.987435101,2124.2999258088
"Slovakia",2021-03-03,161671,331470,161671,11654,5461564,"Europe",772310.515151515,29601.5939756451,60691.4063444098,2133.82100804824
"Slovakia",2021-03-04,170353,335840,170353,11936,5461564,"Europe",784246.515151515,31191.2485141619,61491.543447994,2185.4545694237
"Slovakia",2021-03-05,177579,341405,177579,11908,5461564,"Europe",796154.515151515,32514.3127499742,62510.4823453502,2180.32783283323
"Slovakia",2021-03-06,179637,356700,179637,13215,5461564,"Europe",809369.515151515,32891.1278893738,65310.962207895,2419.63657296701
"Slovakia",2021-03-07,179829,365545,179829,13711,5461564,"Europe",823080.515151515,32926.2826545656,66930.4616772778,2510.4530497125
"Slovakia",2021-03-08,188412,370679,188412,13508,5461564,"Europe",836588.515151515,34497.8105172804,67870.4854506877,2473.28420943158
"Slovakia",2021-03-09,195095,373884,195095,12739,5461564,"Europe",849327.515151515,35721.4526827846,68457.3136925613,2332.482050929
"Slovakia",2021-03-10,201714,377860,201714,12348,5461564,"Europe",861675.515151515,36933.3765932249,69185.3102884082,2260.89083639778
"Slovakia",2021-03-11,208553,389141,208553,13072,5461564,"Europe",874747.515151515,38185.5820054475,71250.835841162,2393.45359680853
"Slovakia",2021-03-12,214412,402446,214412,13982,5461564,"Europe",888729.515151515,39258.3516370036,73686.9512103127,2560.07253599885
"Slovakia",2021-03-13,216544,418104,216544,14044,5461564,"Europe",902773.515151515,39648.7160088209,76553.8955507983,2571.42459559203
"Slovakia",2021-03-14,216720,430212,216720,14508,5461564,"Europe",917281.515151515,39680.9412102467,78770.8429307063,2656.38194480555
"Slovakia",2021-03-15,220174,444010,220174,15013,5461564,"Europe",932294.515151515,40313.3607882284,81297.2254833963,2748.84630116941
"Slovakia",2021-03-16,223361,459604,223361,16284,5461564,"Europe",948578.515151515,40896.8932708653,84152.451568818,2981.56352282972
"Slovakia",2021-03-17,226811,474941,226811,17454,5461564,"Europe",966032.515151515,41528.5804579055,86960.6215362486,3195.78787321727
"Slovakia",2021-03-18,230266,491430,230266,17715,5461564,"Europe",983747.515151515,42161.1831336225,89979.72009483,3243.57638214987
"Slovakia",2021-03-19,235871,504103,235871,17588,5461564,"Europe",1001335.51515152,43187.4459403936,92300.1176952243,3220.32296975738
"Slovakia",2021-03-20,237293,512788,237293,16490,5461564,"Europe",1017825.51515152,43447.8109200954,93890.3215269472,3019.28165631676
"Slovakia",2021-03-21,237873,518694,237873,15662,5461564,"Europe",1033487.51515152,43554.0076066123,94971.6967520659,2867.67673142712
"Slovenia",2021-01-03,7886.14285714286,12108,7886.14285714286,871,2079146,"Europe",346073.818181818,3792.97214199621,5823.54485928357,418.921999705648
"Slovenia",2021-01-07,5,26289,5,2184,2079146,"Europe",351744.818181818,2.40483352299454,12644.1336972007,1050.43128284401
"Slovenia",2021-01-08,8,29489,8,2620,2079146,"Europe",354364.818181818,3.84773363679126,14183.2271519172,1260.13276604914
"Slovenia",2021-01-09,30,29743,30,2599,2079146,"Europe",356963.818181818,14.4290011379672,14305.3926948853,1250.03246525256
"Slovenia",2021-01-10,97851.0769230769,29744,97851.0769230769,2519,2079146,"Europe",359482.818181818,47063.1100091465,14305.8736615899,1211.55512888465
"Slovenia",2021-01-11,149039.142857143,30228,149039.142857143,2433,2079146,"Europe",361915.818181818,71682.8653962458,14538.6615466158,1170.19199228914
"Slovenia",2021-01-12,154862.142857143,32027,154862.142857143,2338,2079146,"Europe",364253.818181818,74483.5345171252,15403.9206481892,1124.50015535225
"Slovenia",2021-01-13,158471.071428571,36712,158471.071428571,2257,2079146,"Europe",366510.818181818,76219.3089992581,17657.2496592351,1085.54185227973
"Slovenia",2021-01-14,160439.214285714,43372,160439.214285714,2440,2079146,"Europe",368950.818181818,77165.920183438,20860.4879118638,1173.55875922133
"Slovenia",2021-01-15,162058.428571429,48135,162058.428571429,2664,2079146,"Europe",371614.818181818,77944.7083424774,23151.3323258684,1281.29530105149
"Slovenia",2021-01-16,163087.357142857,48459,163087.357142857,2674,2079146,"Europe",374288.818181818,78439.5887267451,23307.1655381585,1286.10496809748
"Slovenia",2021-01-17,1660.22222222222,48463,1660.22222222222,2674,2079146,"Europe",376962.818181818,798.511611124097,23309.0894049769,1286.10496809748
"Slovenia",2021-01-18,165,48525,165,2637,2079146,"Europe",379599.818181818,79.3595062588197,23338.909340662,1268.30920002732
"Slovenia",2021-01-19,1785,49079,1785,2691,2079146,"Europe",382290.818181818,858.52556770905,23605.3648950098,1294.28140207566
"Slovenia",2021-01-20,5251,50265,5251,2686,2079146,"Europe",384976.818181818,2525.55616584886,24175.7914066641,1291.87656855267
"Slovenia",2021-01-21,8620,51547,8620,2399,2079146,"Europe",387375.818181818,4145.93299364258,24792.3907219599,1153.83912433278
"Slovenia",2021-01-22,9589,52755,9589,2030,2079146,"Europe",389405.818181818,4611.98973039892,25373.3985011154,976.362410335782
"Slovenia",2021-01-23,10072,52985,10072,2085,2079146,"Europe",391490.818181818,4844.2966487202,25484.0208431731,1002.81557908872
"Slovenia",2021-01-24,10205,53001,10205,2106,2079146,"Europe",393596.818181818,4908.26522043185,25491.7163104467,1012.9158798853
"Slovenia",2021-01-25,10212,53003,10212,2075,2079146,"Europe",395671.818181818,4911.63198736404,25492.6782438559,998.005912042733
"Slovenia",2021-01-26,11951,53092,11951,2026,2079146,"Europe",397697.818181818,5748.03308666154,25535.4842805652,974.438543517387
"Slovenia",2021-01-27,16666,53365,16666,2074,2079146,"Europe",399771.818181818,8015.79109884539,25666.7881909207,997.524945338134
"Slovenia",2021-01-28,22168,53880,22168,2269,2079146,"Europe",402040.818181818,10662.0699075486,25914.4860437891,1091.31345273492
"Slovenia",2021-01-29,26156,54441,26156,2608,2079146,"Europe",404648.818181818,12580.165125489,26184.3083650691,1254.36116559395
"Slovenia",2021-01-30,26261,54452,26261,2522,2079146,"Europe",407170.818181818,12630.6666294719,26189.5989988197,1212.99802899844
"Slovenia",2021-01-31,26263,54452,26263,2501,2079146,"Europe",409671.818181818,12631.6285628811,26189.5989988197,1202.89772820187
"Slovenia",2021-02-01,26296,54475,26296,2508,2079146,"Europe",412179.818181818,12647.5004641329,26200.6612330255,1206.26449513406
"Slovenia",2021-02-02,27400,54492,27400,2407,2079146,"Europe",414586.818181818,13178.4877060101,26208.8376670037,1157.68685796957
"Slovenia",2021-02-03,32004,54687,32004,2380,2079146,"Europe",416966.818181818,15392.8584139834,26302.6261744005,1144.7007569454
"Slovenia",2021-02-04,38733,55349,38733,2576,2079146,"Europe",419542.818181818,18629.2833692295,26621.0261328449,1238.97023104679
"Slovenia",2021-02-05,43993,55731,43993,2732,2079146,"Europe",422274.818181818,21159.1682354197,26804.7554140017,1314.00103696422
"Slovenia",2021-02-06,44566,55760,44566,2802,2079146,"Europe",425076.818181818,21434.7621571549,26818.7034484351,1347.66870628614
"Slovenia",2021-02-07,44566,55760,44566,2802,2079146,"Europe",427878.818181818,21434.7621571549,26818.7034484351,1347.66870628614
"Slovenia",2021-02-08,44566,56160,44566,2851,2079146,"Europe",430729.818181818,21434.7621571549,27011.0901302746,1371.23607481149
"Slovenia",2021-02-09,44597,56248,44597,2708,2079146,"Europe",433437.818181818,21449.6721249975,27053.4152002793,1302.45783605384
"Slovenia",2021-02-10,45310,58735,45310,2479,2079146,"Europe",435916.818181818,21792.6013853765,28249.5793946168,1192.31646070069
"Slovenia",2021-02-11,47045,65564,47045,2647,2079146,"Europe",438563.818181818,22627.0786178556,31534.1010203228,1273.11886707331
"Slovenia",2021-02-12,48788,72431,48788,3071,2079146,"Europe",441634.818181818,23465.4035839715,34836.8993808035,1477.04874982324
"Slovenia",2021-02-13,48977,73141,48977,3113,2079146,"Europe",444747.818181818,23556.3062911407,35178.3857410687,1497.2493514164
"Slovenia",2021-02-14,48993,73157,48993,3118,2079146,"Europe",447865.818181818,23564.0017584143,35186.0812083423,1499.65418493939
"Slovenia",2021-02-15,49001,73236,49001,3073,2079146,"Europe",450938.818181818,23567.8494920511,35224.0775780056,1478.01068323244
"Slovenia",2021-02-16,49072,74286,49072,3216,2079146,"Europe",454154.818181818,23601.9981280776,35729.0926178344,1546.78892199009
"Slovenia",2021-02-17,49698,79209,49698,3552,2079146,"Europe",457706.818181818,23903.0832851565,38096.8917045749,1708.39373473532
"Slovenia",2021-02-18,50414,87549,50414,3622,2079146,"Europe",461328.818181818,24247.4554456493,42108.1540209297,1742.06140405724
"Slovenia",2021-02-19,51014,93697,51014,3356,2079146,"Europe",464684.818181818,24536.0354684087,45065.1373208038,1614.12426063393
"Slovenia",2021-02-20,51033,96215,51033,3590,2079146,"Europe",468274.818181818,24545.173835796,46276.2114829839,1726.67046951008
"Slovenia",2021-02-21,51033,96216,51033,3586,2079146,"Europe",471860.818181818,24545.173835796,46276.6924496885,1724.74660269168
"Slovenia",2021-02-22,51038,96687,51038,3641,2079146,"Europe",475501.818181818,24547.578669319,46503.2277675546,1751.19977144462
"Slovenia",2021-02-23,51046,98169,51046,3694,2079146,"Europe",479195.818181818,24551.4264029558,47216.0204237701,1776.69100678836
"Slovenia",2021-02-24,51230,104964,51230,3898,2079146,"Europe",483093.818181818,24639.924276602,50484.1891815197,1874.80821452654
"Slovenia",2021-02-25,51424,115626,51424,4155,2079146,"Europe",487248.818181818,24733.2318172942,55612.2561859533,1998.41665760846
"Slovenia",2021-02-26,51980,122826,51980,4299,2079146,"Europe",491547.818181818,25000.6493050512,59075.2164590654,2067.6758630707
"Slovenia",2021-02-27,51991,123741,51991,4069,2079146,"Europe",495616.818181818,25005.9399388018,59515.3009937734,1957.05352101295
"Slovenia",2021-02-28,51991,123742,51991,4069,2079146,"Europe",499685.818181818,25005.9399388018,59515.781960478,1957.05352101295
"Slovenia",2021-03-01,51991,124880,51991,4164,2079146,"Europe",503849.818181818,25005.9399388018,60063.1220703116,2002.74535794985
"Slovenia",2021-03-02,52004,127034,52004,4260,2079146,"Europe",508109.818181818,25012.1925059616,61099.1243520176,2048.91816159135
"Slovenia",2021-03-03,52834,133482,52834,4303,2079146,"Europe",512412.818181818,25411.3948707787,64200.3976632714,2069.5997298891
"Slovenia",2021-03-04,57268,140121,57268,4334,2079146,"Europe",516746.818181818,27544.0012389702,67393.5356151035,2084.50969773166
"Slovenia",2021-03-05,62950,144644,62950,4684,2079146,"Europe",521430.818181818,30276.8540545012,69568.9480200044,2252.84804434128
"Slovenia",2021-03-06,63544,145981,63544,4828,2079146,"Europe",526258.818181818,30562.548277033,70212.0005040531,2322.10724980353
"Slovenia",2021-03-07,63544,145982,63544,4828,2079146,"Europe",531086.818181818,30562.548277033,70212.4814707577,2322.10724980353
"Slovenia",2021-03-08,63940,147389,63940,4923,2079146,"Europe",536009.818181818,30753.0110920541,70889.2016241284,2367.79908674042
"Slovenia",2021-03-09,64437,151042,64437,5206,2079146,"Europe",541215.818181818,30992.0515442398,72646.1729960282,2503.91266414191
"Slovenia",2021-03-10,69355,155681,69355,5531,2079146,"Europe",546746.818181818,33357.4457974572,74877.3775386625,2660.22684313656
"Slovenia",2021-03-11,77216,161537,77216,5909,2079146,"Europe",552655.818181818,37138.3250623092,77693.9185607937,2842.03225747494
"Slovenia",2021-03-12,82302,169738,82302,6349,2079146,"Europe",559004.818181818,39584.5217218993,81638.3265052093,3053.65760749846
"Slovenia",2021-03-13,84450,175745,84450,7239,2079146,"Europe",566243.818181818,40617.6382033777,84527.493499735,3481.71797459149
"Slovenia",2021-03-14,84450,175745,84450,7238,2079146,"Europe",573481.818181818,40617.6382033777,84527.493499735,3481.23700788689
"Slovenia",2021-03-15,84747,177078,84747,7214,2079146,"Europe",580695.818181818,40760.4853146436,85168.6221169653,3469.69380697652
"Slovenia",2021-03-16,85530,177349,85530,6771,2079146,"Europe",587466.818181818,41137.0822443446,85298.9640939116,3256.6255568392
"Slovenia",2021-03-17,91181,177784,91181,6276,2079146,"Europe",593742.818181818,43855.025092033,85508.1846104122,3018.54703806274
"Slovenia",2021-03-18,99550,179454,99550,5750,2079146,"Europe",599492.818181818,47880.2354428212,86311.3990070923,2765.55855144372
"Slovenia",2021-03-19,103874,182330,103874,4881,2079146,"Europe",604373.818181818,49959.9354735069,87694.6592495188,2347.59848514727
"Slovenia",2021-03-20,104050,186170,104050,4289,2079146,"Europe",608662.818181818,50044.5856135163,89541.5713951786,2062.86619602471
"Slovenia",2021-03-21,104050,186170,104050,4289,2079146,"Europe",612951.818181818,50044.5856135163,89541.5713951786,2062.86619602471
"South Africa",2021-02-16,405774.666666667,573283,405774.666666667,23915.6666666667,59849395,"Africa",1321859.78787879,6779.92929864482,9578.76015288041,399.597467387376
"South Africa",2021-02-17,414650.666666667,598871,414650.666666667,1130,59849395,"Africa",1322989.78787879,6928.2348913747,10006.2999801418,18.8807255278019
"South Africa",2021-02-18,2260,2260,2260,1130,59849395,"Africa",1324119.78787879,37.7614510556038,37.7614510556038,18.8807255278019
"South Africa",2021-02-19,6524,6524,6524,2175,59849395,"Africa",1326294.78787879,109.006949861398,109.006949861398,36.3412194893532
"South Africa",2021-02-20,10414,10414,10414,2604,59849395,"Africa",1328898.78787879,174.003429775689,174.003429775689,43.5092117472532
"South Africa",2021-02-21,15388,15388,15388,3078,59849395,"Africa",1331976.78787879,257.112039311341,257.112039311341,51.429091304933
"South Africa",2021-02-22,23059,23059,23059,3843,59849395,"Africa",1335819.78787879,385.283761013791,385.283761013791,64.2111754011883
"South Africa",2021-02-23,32315,32315,32315,4616,59849395,"Africa",1340435.78787879,539.938624275149,539.938624275149,77.1269283507377
"South Africa",2021-02-24,41809,41809,41809,5811,59849395,"Africa",1346246.78787879,698.570135922009,698.570135922009,97.0937133115548
"South Africa",2021-02-25,52647,52647,52647,7198,59849395,"Africa",1353444.78787879,879.658014922289,879.658014922289,120.268550751432
"South Africa",2021-02-26,63648,63648,63648,8161,59849395,"Africa",1361605.78787879,1063.46939680844,1063.46939680844,136.358938966718
"South Africa",2021-02-27,67303,67303,67303,8127,59849395,"Africa",1369732.78787879,1124.53935415721,1124.53935415721,135.790846340218
"South Africa",2021-02-28,70527,70527,70527,7877,59849395,"Africa",1377609.78787879,1178.40790203477,1178.40790203477,131.613694674775
"South Africa",2021-03-01,73047,73047,73047,7141,59849395,"Africa",1384750.78787879,1220.51359082243,1220.51359082243,119.316160171711
"South Africa",2021-03-02,76037,76037,76037,6246,59849395,"Africa",1390996.78787879,1270.47232474113,1270.47232474113,104.361957209425
"South Africa",2021-03-03,83570,83570,83570,5966,59849395,"Africa",1396962.78787879,1396.33825872425,1396.33825872425,99.6835473441294
"South Africa",2021-03-04,92029,92029,92029,5626,59849395,"Africa",1402588.78787879,1537.67636247618,1537.67636247618,94.002621079127
"South Africa",2021-03-05,100180,100180,100180,5219,59849395,"Africa",1407807.78787879,1673.86821537628,1673.86821537628,87.202218167786
"South Africa",2021-03-06,101573,101573,101573,4896,59849395,"Africa",1412703.78787879,1697.14330445613,1697.14330445613,81.8053382160338
"South Africa",2021-03-07,101573,101573,101573,4435,59849395,"Africa",1417138.78787879,1697.14330445613,1697.14330445613,74.1026705449571
"South Africa",2021-03-08,101841,101841,101841,4113,59849395,"Africa",1421251.78787879,1701.62121104148,1701.62121104148,68.7224991998666
"South Africa",2021-03-09,107054,107054,107054,4431,59849395,"Africa",1425682.78787879,1788.7231775693,1788.7231775693,74.03583611831
"South Africa",2021-03-10,128887,128887,128887,6474,59849395,"Africa",1432156.78787879,2153.52218681576,2153.52218681576,108.171519528309
"South Africa",2021-03-11,138014,138014,138014,6569,59849395,"Africa",1438725.78787879,2306.02163981775,2306.02163981775,109.758837161178
"South Africa",2021-03-12,145215,145215,145215,6434,59849395,"Africa",1445159.78787879,2426.34031638916,2426.34031638916,107.503175261838
"South Africa",2021-03-13,145544,145544,145544,6282,59849395,"Africa",1451441.78787879,2431.83744798089,2431.83744798089,104.963467049249
"South Africa",2021-03-14,146383.4,382351.5,146383.4,6439,59849395,"Africa",1457880.78787879,2445.86265241278,6388.56082003836,107.586718295147
"South Africa",2021-03-15,147753,147753,147753,6559,59849395,"Africa",1464439.78787879,2468.74676009674,2468.74676009674,109.59175109456
"South Africa",2021-03-16,157286,157286,157286,7176,59849395,"Africa",1471615.78787879,2628.02990740341,2628.02990740341,119.900961404873
"South Africa",2021-03-17,168413,168413,168413,5647,59849395,"Africa",1477262.78787879,2813.94657372894,2813.94657372894,94.3535018190242
"South Africa",2021-03-18,177275,177275,177275,5609,59849395,"Africa",1482871.78787879,2962.01824596556,2962.01824596556,93.7185747658769
"South Africa",2021-03-19,182983,182983,182983,5395,59849395,"Africa",1488266.78787879,3057.39097279095,3057.39097279095,90.1429329402578
"South Korea",2021-02-25,648215,1207249.5,648215,51429.5,51301249,"Asia",2562757.25757576,12635.462345176,23532.5557083415,1002.49995862674
"South Korea",2021-02-26,106259,18489,106259,18489,51301249,"Asia",2581246.25757576,2071.27510677177,360.400582059903,360.400582059903
"South Korea",2021-02-27,109227.75,20322,109227.75,10161,51301249,"Asia",2591407.25757576,2129.14406820777,396.130706291381,198.06535314569
"South Korea",2021-02-28,666187.5,21177,666187.5,7059,51301249,"Asia",2598466.25757576,12985.79494624,412.796967184951,137.59898906165
"South Korea",2021-03-01,669873.5,1357540.5,669873.5,13576,51301249,"Asia",2612042.25757576,13057.6450487589,26462.1335047808,264.632933205973
"South Korea",2021-03-02,681519.5,87428,681519.5,17486,51301249,"Asia",2629528.25757576,13284.6570655619,1704.20802035444,340.849401152007
"South Korea",2021-03-03,696241.5,154421,696241.5,25737,51301249,"Asia",2655265.25757576,13571.6286361761,3010.08265900115,501.683691950658
"South Korea",2021-03-04,717257,225853,717257,32265,51301249,"Asia",2687530.25757576,13981.2775318589,4402.48540537483,628.932055825775
"South Korea",2021-03-05,152419.75,296380,152419.75,39699,51301249,"Asia",2727229.25757576,2971.07288752365,5777.24725571496,773.840808437237
"South Korea",2021-03-06,153586.75,314656,153586.75,42048,51301249,"Asia",2769277.25757576,2993.82087169067,6133.49589207857,819.629167313256
"South Korea",2021-03-07,742530.5,316865,742530.5,42241,51301249,"Asia",2811518.25757576,14473.926356062,6176.55527256266,823.391258953559
"South Korea",2021-03-08,757038.5,383346,757038.5,47006,51301249,"Asia",2858524.25757576,14756.7264882771,7472.44964737603,916.273987793163
"South Korea",2021-03-09,777446,446941,777446,51359,51301249,"Asia",2909883.25757576,15154.5238206579,8712.08808191005,1001.12572307937
"South Korea",2021-03-10,816072.5,500635,816072.5,49459,51301249,"Asia",2959342.25757576,15907.4587053426,9758.72926602625,964.089587760329
"South Korea",2021-03-11,860629,546277,860629,45775,51301249,"Asia",3005117.25757576,16775.9853176284,10648.4152072009,892.278470646982
"South Korea",2021-03-12,208487,583658,208487,41040,51301249,"Asia",3046157.25757576,4063.97512855876,11377.0719305489,799.980522891363
"South Korea",2021-03-13,203887,587884,203887,39033,51301249,"Asia",3085190.25757576,3974.30869568107,11459.4480925796,760.858668372772
"South Korea",2021-03-14,208316.8,588958,208316.8,38870,51301249,"Asia",3124060.25757576,4060.65747054229,11480.3832553862,757.681357816454
"South Korea",2021-03-15,920713.5,602150,920713.5,31258,51301249,"Asia",3155318.25757576,17947.1946189848,11737.5309907172,609.302904106682
"South Korea",2021-03-16,942911.5,621734,942911.5,24970,51301249,"Asia",3180288.25757576,18379.8936357281,12119.2760823426,486.732788903444
"South Korea",2021-03-17,986514,641331,986514,20099,51301249,"Asia",3200387.25757576,19229.8242095431,12501.2745791043,391.783833567093
"South Korea",2021-03-18,1032044,659475,1032044,16171,51301249,"Asia",3216558.25757576,20117.3269680042,12854.9501786984,315.216496970668
"South Korea",2021-03-19,249821.333333333,675426,249821.333333333,13110,51301249,"Asia",3229668.25757576,4869.69300364077,13165.8782810532,255.549333701408
"South Korea",2021-03-20,313,676587,313,12717,51301249,"Asia",3242385.25757576,6.10121597624261,13188.5093090034,247.888701501205
"South Korea",2021-03-21,593,676607,593,12606,51301249,"Asia",3254991.25757576,11.5591727601018,13188.8991630594,245.725011490461
"South Korea",2021-03-22,883,680560,883,11328,51301249,"Asia",3266319.25757576,17.212056571956,13265.9538172258,220.813337312704
"Spain",2021-01-07,5,207323,5,41496,46767941,"Europe",622743.727272727,0.106910843049515,4433.01534271094,887.274468636539
"Spain",2021-01-08,8,277976,8,48786,46767941,"Europe",671529.727272727,0.171057348879225,5943.72970150642,1043.15047780273
"Spain",2021-01-09,30,29743,30,47569,46767941,"Europe",719098.727272727,0.641465058297093,635.969840964348,1017.12837860448
"Spain",2021-01-10,154906.923076923,41014.4,154906.923076923,46759,46767941,"Europe",765857.727272727,3312.24594807206,876.97681623401,999.808822030459
