country,date,daily_vaccinations,population,continent,cumsum_total_vaccination,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_million,people_vaccinated_per_million,daily_vaccinated_per_million
El Salvador,2021-03-05,529.0,6509948,North America,9612600.14787296,20235.0,0.0,0.0,3108.0,81.2602496978471
El Salvador,2021-03-06,529.0,6509948,North America,9613129.14787296,20765.0,0.0,0.0,3190.0,81.2602496978471
El Salvador,2021-03-07,529.0,6509948,North America,9613658.14787296,21294.0,0.0,0.0,3271.0,81.2602496978471
El Salvador,2021-03-08,529.0,6509948,North America,9614187.14787296,21824.0,0.0,0.0,3352.0,81.2602496978471
El Salvador,2021-03-09,529.0,6509948,North America,9614716.14787296,22353.0,0.0,0.0,3434.0,81.2602496978471
El Salvador,2021-03-10,529.0,6509948,North America,9615245.14787296,22882.0,0.0,0.0,3515.0,81.2602496978471
El Salvador,2021-03-11,529.0,6509948,North America,9615774.14787296,23412.0,0.0,0.0,3596.0,81.2602496978471
El Salvador,2021-03-12,529.0,6509948,North America,9616303.14787296,23941.0,0.0,0.0,3678.0,81.2602496978471
El Salvador,2021-03-13,529.0,6509948,North America,9616832.14787296,24471.0,0.0,0.0,3759.0,81.2602496978471
El Salvador,2021-03-14,529.0,6509948,North America,9617361.14787296,25000.0,0.0,0.0,3840.0,81.2602496978471
El Salvador,2021-03-15,978.0,6509948,North America,9618339.14787296,28667.0,0.0,0.0,4404.0,150.231614753298
El Salvador,2021-03-16,1426.0,6509948,North America,9619765.14787296,32333.0,0.0,0.0,4967.0,219.049368750718
El Salvador,2021-03-17,1874.0,6509948,North America,9621639.14787296,36000.0,0.0,0.0,5530.0,287.867122748139
El Salvador,2021-03-18,2586.0,6509948,North America,9624225.14787296,41512.0,0.0,0.0,6377.0,397.238196065468
El Salvador,2021-03-19,2867.0,6509948,North America,9627092.14787296,44008.0,0.0,0.0,6760.0,440.402903371886
El Salvador,2021-03-20,3148.0,6509948,North America,9630240.14787296,46504.0,0.0,0.0,7144.0,483.567610678303
El Salvador,2021-03-21,3429.0,6509948,North America,9633669.14787296,49000.0,0.0,0.0,7527.0,526.732317984721
England,2020-12-13,0.0,68144696,Europe,0.0,55576.0,0.0,0.0,816.0,0.0
England,2020-12-14,74179.0,68144696,Europe,74179.0,129755.0,0.0,0.0,1904.0,1088.55133787669
England,2020-12-15,74179.0,68144696,Europe,148358.0,203934.0,0.0,0.0,2993.0,1088.55133787669
England,2020-12-16,74179.0,68144696,Europe,222537.0,278113.0,0.0,0.0,4081.0,1088.55133787669
England,2020-12-17,74179.0,68144696,Europe,296716.0,352292.0,0.0,0.0,5170.0,1088.55133787669
England,2020-12-18,74179.0,68144696,Europe,370895.0,426471.0,0.0,0.0,6258.0,1088.55133787669
