country,date,people_fully_vaccinated,people_vaccinated,daily_vaccinations,population,continent,cumsum_total_vaccination,people_fully_vaccinated_per_million,people_vaccinated_per_million,daily_vaccinated_per_million
Belarus,2021-01-20,8012,167504,403,9447063,Europe,36895,848,17730,42
Belarus,2021-01-21,8039,202545,403,9447063,Europe,37298,850,21439,42
Belarus,2021-01-22,8052,229276,403,9447063,Europe,37701,852,24269,42
Belarus,2021-01-23,8059,236779,403,9447063,Europe,38104,853,25063,42
Belarus,2021-01-24,8062,238562,403,9447063,Europe,38507,853,25252,42
Belarus,2021-01-25,8064,243487,403,9447063,Europe,38910,853,25773,42
Belarus,2021-01-26,8065,245949,403,9447063,Europe,39313,853,26034,42
Belarus,2021-01-27,8066,247180,403,9447063,Europe,39716,853,26164,42
Belarus,2021-01-28,11688,248411,403,9447063,Europe,40119,1237,26295,42
Belarus,2021-01-29,20766,273161,403,9447063,Europe,40522,2198,28914,42
Belarus,2021-01-30,23454,274508,403,9447063,Europe,40925,2482,29057,42
Belarus,2021-01-31,24005,275222,403,9447063,Europe,41328,2541,29133,42
Belarus,2021-02-01,27495,278493,403,9447063,Europe,41731,2910,29479,42
Belarus,2021-02-02,41188,286378,403,9447063,Europe,42134,4359,30313,42
Belarus,2021-02-03,59476,294205,403,9447063,Europe,42537,6295,31142,42
Belarus,2021-02-04,80857,302116,403,9447063,Europe,42940,8558,31979,42
Belarus,2021-02-05,101312,308607,403,9447063,Europe,43343,10724,32666,42
Belarus,2021-02-06,106811,309446,403,9447063,Europe,43746,11306,32755,42
Belarus,2021-02-07,110272,310284,403,9447063,Europe,44149,11672,32844,42
Belarus,2021-02-08,117914,313589,403,9447063,Europe,44552,12481,33194,42
Belarus,2021-02-09,136061,316894,403,9447063,Europe,44955,14402,33544,42
Belarus,2021-02-10,154392,338130,403,9447063,Europe,45358,16342,35792,42
Belarus,2021-02-11,179248,348748,403,9447063,Europe,45761,18973,36916,42
Belarus,2021-02-12,203487,359366,403,9447063,Europe,46164,21539,38039,42
Belarus,2021-02-13,210450,502491,403,9447063,Europe,46567,22276,53190,42
Belarus,2021-02-14,212163,530740,403,9447063,Europe,46970,22458,56180,42
Belarus,2021-02-15,220833,544865,403,9447063,Europe,47373,23375,57675,42
Belarus,2021-02-16,230203,551928,403,9447063,Europe,47776,24367,58423,42
Belarus,2021-02-17,241714,555459,403,9447063,Europe,48179,25586,58797,42
Belarus,2021-02-18,255296,557225,403,9447063,Europe,48582,27023,58983,42
Belarus,2021-02-19,266579,558108,404,9447063,Europe,48986,28218,59077,42
Belarus,2021-02-20,268230,558549,405,9447063,Europe,49391,28392,59124,42
Belarus,2021-02-21,268549,558770,407,9447063,Europe,49798,28426,59147,43
Belarus,2021-02-22,271009,558880,408,9447063,Europe,50206,28687,59159,43
Belarus,2021-02-23,277500,558935,409,9447063,Europe,50615,29374,59164,43
Belarus,2021-02-24,283940,558963,410,9447063,Europe,51025,30055,59167,43
Belarus,2021-02-25,290790,558977,412,9447063,Europe,51437,30780,59169,43
Belarus,2021-02-26,296703,558983,412,9447063,Europe,51849,31406,59170,43
Belarus,2021-02-27,297845,558987,412,9447063,Europe,52261,31527,59170,43
Belarus,2021-02-28,298128,558988,412,9447063,Europe,52673,31557,59170,43
Belarus,2021-03-01,300178,558989,412,9447063,Europe,53085,31774,59170,43
Belarus,2021-03-02,305402,558990,412,9447063,Europe,53497,32327,59170,43
Belarus,2021-03-03,310108,558990,412,9447063,Europe,53909,32825,59170,43
Belarus,2021-03-04,316408,558990,412,9447063,Europe,54321,33492,59170,43
Belarus,2021-03-05,318864,558990,412,9447063,Europe,54733,33752,59170,43
Belarus,2021-03-06,320092,558990,412,9447063,Europe,55145,33882,59170,43
Belarus,2021-03-07,320706,558990,412,9447063,Europe,55557,33947,59170,43
Belarus,2021-03-08,321013,558990,412,9447063,Europe,55969,33980,59170,43
Belarus,2021-03-09,321167,558990,412,9447063,Europe,56381,33996,59170,43
Belarus,2021-03-10,321244,558990,412,9447063,Europe,56793,34004,59170,43
Belarus,2021-03-11,321282,558990,412,9447063,Europe,57205,34008,59170,43
Belarus,2021-03-12,321320,558990,412,9447063,Europe,57617,34012,59170,43
Belgium,2021-01-03,0,44677,83,11626225,Europe,28223,0,3842,7
Belgium,2021-01-07,0,44677,1959,11626225,Europe,31351,0,3842,168
Belgium,2021-01-08,0,44677,3276,11626225,Europe,34627,0,3842,281
Belgium,2021-01-09,0,44677,3734,11626225,Europe,38361,0,3842,321
Belgium,2021-01-10,0,44677,3790,11626225,Europe,42151,0,3842,325
Belgium,2021-01-11,0,44677,4587,11626225,Europe,46738,0,3842,394
Belgium,2021-01-12,0,48526,6583,11626225,Europe,53321,0,4173,566
Belgium,2021-01-13,0,69854,9076,11626225,Europe,62397,0,6008,780
Belgium,2021-01-14,0,93004,11215,11626225,Europe,73612,0,7999,964
Belgium,2021-01-15,9955,116266,13220,11626225,Europe,86832,856,10000,1137
Belgium,2021-01-16,10801,121420,13498,11626225,Europe,100330,929,10443,1160
Belgium,2021-01-17,11358,124718,13913,11626225,Europe,114243,976,10727,1196
Belgium,2021-01-18,11636,135605,14687,11626225,Europe,128930,1000,11663,1263
Belgium,2021-01-19,11775,154646,15201,11626225,Europe,144131,1012,13301,1307
Belgium,2021-01-20,11845,175296,15165,11626225,Europe,159296,1018,15077,1304
Belgium,2021-01-21,11880,205338,16150,11626225,Europe,175446,1021,17661,1389
Belgium,2021-01-22,11897,234695,17025,11626225,Europe,192471,1023,20186,1464
Belgium,2021-01-23,11906,242934,17467,11626225,Europe,209938,1024,20895,1502
Belgium,2021-01-24,11910,244810,17263,11626225,Europe,227201,1024,21056,1484
Belgium,2021-01-25,11913,256075,17302,11626225,Europe,244503,1024,22025,1488
Belgium,2021-01-26,11914,267008,16353,11626225,Europe,260856,1024,22966,1406
Belgium,2021-01-27,11915,280049,15692,11626225,Europe,276548,1024,24087,1349
Belgium,2021-01-28,13215,295557,14674,11626225,Europe,291222,1136,25421,1262
Belgium,2021-01-29,22050,307611,13460,11626225,Europe,304682,1896,26458,1157
Belgium,2021-01-30,24923,309200,12920,11626225,Europe,317602,2143,26595,1111
Belgium,2021-01-31,25251,309773,12780,11626225,Europe,330382,2171,26644,1099
Belgium,2021-02-01,29003,313687,12266,11626225,Europe,342648,2494,26980,1055
Belgium,2021-02-02,42680,323812,13869,11626225,Europe,356517,3671,27851,1192
Belgium,2021-02-03,62992,333909,15864,11626225,Europe,372381,5418,28720,1364
Belgium,2021-02-04,86664,343743,17376,11626225,Europe,389757,7454,29566,1494
Belgium,2021-02-05,109151,351626,18731,11626225,Europe,408488,9388,30244,1611
Belgium,2021-02-06,114361,352865,19015,11626225,Europe,427503,9836,30350,1635
Belgium,2021-02-07,117421,353170,19367,11626225,Europe,446870,10099,30377,1665
Belgium,2021-02-08,125149,355486,19706,11626225,Europe,466576,10764,30576,1694
Belgium,2021-02-09,144364,363502,20196,11626225,Europe,486772,12417,31265,1737
Belgium,2021-02-10,162931,370164,19456,11626225,Europe,506228,14014,31838,1673
Belgium,2021-02-11,190896,378202,19813,11626225,Europe,526041,16419,32530,1704
Belgium,2021-02-12,218296,384798,20331,11626225,Europe,546372,18776,33097,1748
Belgium,2021-02-13,226269,385396,20634,11626225,Europe,567006,19461,33148,1774
Belgium,2021-02-14,228113,385469,20427,11626225,Europe,587433,19620,33155,1756
Belgium,2021-02-15,239555,387519,20920,11626225,Europe,608353,20604,33331,1799
Belgium,2021-02-16,249934,391542,19087,11626225,Europe,627440,21497,33677,1641
Belgium,2021-02-17,262460,398584,18278,11626225,Europe,645718,22574,34283,1572
Belgium,2021-02-18,278890,409575,17052,11626225,Europe,662770,23988,35228,1466
Belgium,2021-02-19,291674,427233,16545,11626225,Europe,679315,25087,36747,1423
Belgium,2021-02-20,293246,431459,16149,11626225,Europe,695464,25222,37110,1389
Belgium,2021-02-21,293507,433344,16181,11626225,Europe,711645,25245,37272,1391
Belgium,2021-02-22,296311,443033,16039,11626225,Europe,727684,25486,38106,1379
Belgium,2021-02-23,303871,455190,16798,11626225,Europe,744482,26136,39152,1444
Belgium,2021-02-24,311848,469911,17245,11626225,Europe,761727,26822,40418,1483
Belgium,2021-02-25,320408,492712,17808,11626225,Europe,779535,27559,42379,1531
Belgium,2021-02-26,326991,517637,17960,11626225,Europe,797495,28125,44523,1544
Belgium,2021-02-27,327738,521308,17763,11626225,Europe,815258,28189,44838,1527
Belgium,2021-02-28,327959,521907,17574,11626225,Europe,832832,28208,44890,1511
Belgium,2021-03-01,330639,532486,17683,11626225,Europe,850515,28439,45800,1520
Belgium,2021-03-02,337356,549028,18189,11626225,Europe,868704,29016,47223,1564
Belgium,2021-03-03,343279,572045,19081,11626225,Europe,887785,29526,49202,1641
Belgium,2021-03-04,351388,611343,21373,11626225,Europe,909158,30223,52583,1838
Belgium,2021-03-05,357363,647772,22930,11626225,Europe,932088,30737,55716,1972
Belgium,2021-03-06,358063,655412,23490,11626225,Europe,955578,30797,56373,2020
Belgium,2021-03-07,358239,656703,23582,11626225,Europe,979160,30813,56484,2028
Belgium,2021-03-08,360184,671953,24145,11626225,Europe,1003305,30980,57796,2076
Belgium,2021-03-09,367148,692623,24770,11626225,Europe,1028075,31579,59574,2130
Belgium,2021-03-10,375992,718887,25651,11626225,Europe,1053726,32339,61833,2206
Belgium,2021-03-11,385131,760401,26114,11626225,Europe,1079840,33126,65403,2246
Belgium,2021-03-12,397556,789751,26025,11626225,Europe,1105865,34194,67928,2238
Belgium,2021-03-13,399604,797009,26163,11626225,Europe,1132028,34370,68552,2250
Belgium,2021-03-14,400719,797027,26115,11626225,Europe,1158143,34466,68554,2246
Belgium,2021-03-15,404544,821169,27654,11626225,Europe,1185797,34795,70630,2378
Belgium,2021-03-16,407942,858997,29595,11626225,Europe,1215392,35088,73884,2545
Belgium,2021-03-17,415059,889001,29883,11626225,Europe,1245275,35700,76465,2570
Belgium,2021-03-18,428424,935393,31184,11626225,Europe,1276459,36849,80455,2682
Belgium,2021-03-19,442085,965940,31531,11626225,Europe,1307990,38024,83082,2712
Belgium,2021-03-20,442856,977967,32030,11626225,Europe,1340020,38091,84117,2754
Belgium,2021-03-21,442946,977985,31884,11626225,Europe,1371904,38098,84118,2742
Bermuda,2021-01-10,0,109155,2772,62110,North America,43086,0,1757446,44636
Bermuda,2021-01-11,0,109155,278,62110,North America,43364,0,1757446,4475
Bermuda,2021-01-12,0,109155,278,62110,North America,43642,0,1757446,4475
Bermuda,2021-01-13,0,109155,278,62110,North America,43920,0,1757446,4475
Bermuda,2021-01-14,0,109155,278,62110,North America,44198,0,1757446,4475
Bermuda,2021-01-15,13272,109155,278,62110,North America,44476,213685,1757446,4475
Bermuda,2021-01-16,14396,109155,278,62110,North America,44754,231782,1757446,4475
Bermuda,2021-01-17,15080,109155,264,62110,North America,45018,242795,1757446,4250
Bermuda,2021-01-18,15422,109155,250,62110,North America,45268,248301,1757446,4025
Bermuda,2021-01-19,15593,109155,236,62110,North America,45504,251054,1757446,3799
Bermuda,2021-01-20,15679,109155,222,62110,North America,45726,252439,1757446,3574
Bermuda,2021-01-21,15721,170928,209,62110,North America,45935,253115,2752020,3364
Bermuda,2021-01-22,15743,205607,195,62110,North America,46130,253469,3310368,3139
Bermuda,2021-01-23,15753,240286,181,62110,North America,46311,253630,3868716,2914
Bermuda,2021-01-24,15759,424766,195,62110,North America,46506,253727,6838930,3139
Bermuda,2021-01-25,15761,478342,209,62110,North America,46715,253759,7701529,3364
Bermuda,2021-01-26,15762,557946,224,62110,North America,46939,253775,8983191,3606
Bermuda,2021-01-27,15763,704967,238,62110,North America,47177,253791,11350297,3831
Bermuda,2021-01-28,15764,873228,252,62110,North America,47429,253807,14059378,4057
Bermuda,2021-01-29,19775,927730,266,62110,North America,47695,318386,14936886,4282
Bermuda,2021-01-30,21958,982231,281,62110,North America,47976,353534,15814377,4524
Bermuda,2021-01-31,22209,1178148,326,62110,North America,48302,357575,18968732,5248
Bermuda,2021-02-01,25166,1210656,372,62110,North America,48674,405184,19492126,5989
Bermuda,2021-02-02,35785,1308182,417,62110,North America,49091,576155,21062341,6713
Bermuda,2021-02-03,51352,1427806,463,62110,North America,49554,826791,22988343,7454
Bermuda,2021-02-04,69272,1708400,509,62110,North America,50063,1115311,27506037,8195
Bermuda,2021-02-05,77742,1710833,554,62110,North America,50617,1251682,27545210,8919
Bermuda,2021-02-06,81976,1713266,600,62110,North America,51217,1319851,27584382,9660
Bermuda,2021-02-07,86211,1943587,557,62110,North America,51774,1388037,31292658,8967
Bermuda,2021-02-08,89103,1955628,515,62110,North America,52289,1434599,31486523,8291
Bermuda,2021-02-09,91995,1967668,472,62110,North America,52761,1481162,31680373,7599
Bermuda,2021-02-10,125506,2219920,461,62110,North America,53222,2020705,35741748,7422
Bermuda,2021-02-11,154184,2352138,451,62110,North America,53673,2482434,37870520,7261
Bermuda,2021-02-12,182153,2485534,440,62110,North America,54113,2932748,40018257,7084
Bermuda,2021-02-13,210335,2666067,430,62110,North America,54543,3386491,42924923,6923
Bermuda,2021-02-14,216819,2714091,462,62110,North America,55005,3490887,43698132,7438
Bermuda,2021-02-15,232326,2731814,494,62110,North America,55499,3740557,43983480,7953
Bermuda,2021-02-16,261829,2857930,531,62110,North America,56030,4215569,46014007,8549
Bermuda,2021-02-17,360817,2862296,536,62110,North America,56566,5809322,46084302,8629
Bermuda,2021-02-18,427178,2946250,540,62110,North America,57106,6877765,47436000,8694
Bermuda,2021-02-19,492674,3033858,545,62110,North America,57651,7932281,48846530,8774
Bermuda,2021-02-20,547766,3093910,550,62110,North America,58201,8819288,49813395,8855
Bermuda,2021-02-21,560534,3109768,555,62110,North America,58756,9024859,50068716,8935
Bermuda,2021-02-22,573303,3125626,560,62110,North America,59316,9230445,50324037,9016
Bermuda,2021-02-23,633977,3229032,584,62110,North America,59900,10207325,51988922,9402
Bermuda,2021-02-24,686430,3292996,607,62110,North America,60507,11051843,53018773,9772
Bermuda,2021-02-25,745920,3347384,631,62110,North America,61138,12009660,53894445,10159
Bermuda,2021-02-26,774460,3389793,655,62110,North America,61793,12469167,54577250,10545
Bermuda,2021-02-27,803000,3432203,679,62110,North America,62472,12928674,55260070,10932
Bermuda,2021-02-28,856953,3520268,648,62110,North America,63120,13797343,56677958,10433
Bermuda,2021-03-01,859222,3528807,616,62110,North America,63736,13833875,56815440,9917
Bermuda,2021-03-02,860357,3533076,695,62110,North America,64431,13852149,56884173,11189
Bermuda,2021-03-03,860924,3535211,773,62110,North America,65204,13861278,56918547,12445
Bermuda,2021-03-04,861208,3536279,747,62110,North America,65951,13865850,56935743,12027
Bermuda,2021-03-05,861350,3536812,720,62110,North America,66671,13868137,56944324,11592
Bermuda,2021-03-06,861421,3537079,694,62110,North America,67365,13869280,56948623,11173
Bermuda,2021-03-07,861456,3537213,723,62110,North America,68088,13869843,56950780,11640
Bermuda,2021-03-08,861474,3537279,751,62110,North America,68839,13870133,56951843,12091
Bermuda,2021-03-09,861483,3537313,646,62110,North America,69485,13870278,56952390,10400
Bermuda,2021-03-10,861487,3537329,541,62110,North America,70026,13870342,56952648,8710
Bermuda,2021-03-11,861489,3537338,543,62110,North America,70569,13870375,56952793,8742
Bermuda,2021-03-12,861490,3537342,544,62110,North America,71113,13870391,56952857,8758
Bermuda,2021-03-13,861490,3537344,545,62110,North America,71658,13870391,56952890,8774
Bermuda,2021-03-14,861491,3537345,547,62110,North America,72205,13870407,56952906,8806
Bermuda,2021-03-15,861492,3537346,548,62110,North America,72753,13870423,56952922,8823
Bolivia,2021-01-28,12049,1162064,94010,11788104,South America,452009,1022,98579,7975
Bolivia,2021-01-29,17500,1240803,12,11788104,South America,452021,1484,105258,1
Bolivia,2021-01-30,18993,1319541,20,11788104,South America,452041,1611,111938,1
Bolivia,2021-01-31,19168,1612336,22,11788104,South America,452063,1626,136776,1
Bolivia,2021-02-01,21330,1659140,142,11788104,South America,452205,1809,140746,12
Bolivia,2021-02-02,28890,1800366,319,11788104,South America,452524,2450,152727,27
Bolivia,2021-02-03,39712,1974755,593,11788104,South America,453117,3368,167521,50
Bolivia,2021-02-04,51880,2390728,627,11788104,South America,453744,4401,202808,53
Bolivia,2021-02-05,57576,2392407,743,11788104,South America,454487,4884,202950,63
Bolivia,2021-02-06,60424,2394086,857,11788104,South America,455344,5125,203093,72
Bolivia,2021-02-07,61848,2738796,971,11788104,South America,456315,5246,232335,82
Bolivia,2021-02-08,62560,2756277,1017,11788104,South America,457332,5307,233818,86
Bolivia,2021-02-09,63272,2773759,989,11788104,South America,458321,5367,235301,83
Bolivia,2021-02-10,88080,3144799,826,11788104,South America,459147,7471,266777,70
Bolivia,2021-02-11,117472,3339107,826,11788104,South America,459973,9965,283260,70
Bolivia,2021-02-12,146009,3535902,778,11788104,South America,460751,12386,299955,65
Bolivia,2021-02-13,194402,3806402,730,11788104,South America,461481,16491,322901,61
Bolivia,2021-02-14,205524,3878402,682,11788104,South America,462163,17434,329009,57
Bolivia,2021-02-15,225098,3903962,634,11788104,South America,462797,19095,331178,53
Bolivia,2021-02-16,273725,4091123,586,11788104,South America,463383,23220,347055,49
Bolivia,2021-02-17,459175,4094151,538,11788104,South America,463921,38952,347312,45
Bolivia,2021-02-18,575467,4214588,491,11788104,South America,464412,48817,357528,41
Bolivia,2021-02-19,693673,4337170,491,11788104,South America,464903,58845,367927,41
Bolivia,2021-02-20,802287,4425136,491,11788104,South America,465394,68059,375389,41
Bolivia,2021-02-21,827692,4448451,491,11788104,South America,465885,70214,377367,41
Bolivia,2021-02-22,853098,4471767,491,11788104,South America,466376,72369,379345,41
Bolivia,2021-02-23,964082,4615952,491,11788104,South America,466867,81784,391577,41
Bolivia,2021-02-24,1061012,4704539,491,11788104,South America,467358,90007,399092,41
Bolivia,2021-02-25,1171433,4774719,491,11788104,South America,467849,99374,405045,41
Bolivia,2021-02-26,1225221,4832103,491,11788104,South America,468340,103937,409913,41
Bolivia,2021-02-27,1279009,4889486,491,11788104,South America,468831,108499,414781,41
Bolivia,2021-02-28,1385946,5019448,491,11788104,South America,469322,117571,425806,41
Bolivia,2021-03-01,1389145,5029612,491,11788104,South America,469813,117842,426668,41
Bolivia,2021-03-02,1390745,5034694,491,11788104,South America,470304,117978,427099,41
Bolivia,2021-03-03,1391545,5037235,474,11788104,South America,470778,118046,427315,40
Bolivia,2021-03-04,1391944,5038505,427,11788104,South America,471205,118080,427422,36
Bolivia,2021-03-05,1392144,5039141,369,11788104,South America,471574,118097,427476,31
Bolivia,2021-03-06,1392244,5039458,12595,11788104,South America,484169,118105,427503,1068
Bolivia,2021-03-07,1392294,5039617,12628,11788104,South America,496797,118110,427517,1071
Bolivia,2021-03-08,1392319,5039697,13296,11788104,South America,510093,118112,427523,1127
Bolivia,2021-03-09,1392332,5039736,14228,11788104,South America,524321,118113,427527,1206
Bolivia,2021-03-10,1392338,5039756,15289,11788104,South America,539610,118113,427528,1296
Bolivia,2021-03-11,1392341,5039766,16037,11788104,South America,555647,118114,427529,1360
